timestamp,Robin_education_Julius,Robin_education_Billi,Moose_education_Ricardo,Robin_office_Maryann,Robin_office_Antonina,is_weekend
2017-01-08 12:00:00,289.2,13.2,335.5197,207.7,379.8,1
2017-01-08 13:00:00,285.2,13.0,336.9614,210.2,381.7,1
2017-01-08 14:00:00,284.6,14.9,336.9614,209.0,387.8,1
2017-01-08 15:00:00,286.0,16.4,342.2392,205.4,386.0,1
2017-01-08 16:00:00,288.2,15.5,343.2003,206.3,390.2,1
2017-01-08 17:00:00,290.4,15.7,340.8003,203.6,387.2,1
2017-01-08 18:00:00,286.0,14.8,340.8003,202.7,383.6,1
2017-01-08 19:00:00,282.6,14.6,342.2392,202.4,378.9,1
2017-01-08 20:00:00,267.6,15.1,346.0808,204.4,367.3,1
2017-01-08 21:00:00,250.6,14.9,343.6808,202.8,354.7,1
2017-01-08 22:00:00,252.6,13.4,340.8003,204.2,347.5,1
2017-01-08 23:00:00,243.8,13.8,341.7614,203.8,351.0,1
2017-01-09 00:00:00,242.4,19.7,342.7197,222.0,343.4,0
2017-01-09 01:00:00,233.0,14.3,343.2003,221.2,343.5,0
2017-01-09 02:00:00,236.6,14.4,345.1197,220.4,346.4,0
2017-01-09 03:00:00,234.6,14.1,341.2808,216.4,347.9,0
2017-01-09 04:00:00,236.0,14.4,345.6003,223.0,344.4,0
2017-01-09 05:00:00,239.2,17.6,342.7197,231.0,345.0,0
2017-01-09 06:00:00,270.2,23.9,352.3197,245.3,364.4,0
2017-01-09 07:00:00,285.8,28.2,384.9614,258.4,407.8,0
2017-01-09 08:00:00,321.8,34.4,420.9614,263.2,435.5,0
2017-01-09 09:00:00,434.0,52.9,433.4392,277.3,440.6,0
2017-01-09 10:00:00,487.2,66.5,441.1198,306.3,478.8,0
2017-01-09 11:00:00,511.0,68.9,445.9198,310.5,489.0,0
2017-01-09 12:00:00,527.0,72.0,450.7198,313.3,501.5,0
2017-01-09 13:00:00,526.2,76.2,445.4392,312.6,501.4,0
2017-01-09 14:00:00,523.0,74.8,444.9615,308.4,496.0,0
2017-01-09 15:00:00,514.4,77.7,431.5198,305.8,489.4,0
2017-01-09 16:00:00,491.0,74.8,419.5198,302.0,477.7,0
2017-01-09 17:00:00,456.8,71.0,398.4003,280.1,459.4,0
2017-01-09 18:00:00,399.2,55.0,384.0003,259.1,437.9,0
2017-01-09 19:00:00,385.8,41.8,372.9614,249.2,414.3,0
2017-01-09 20:00:00,311.0,32.7,360.4808,237.1,394.2,0
2017-01-09 21:00:00,281.0,20.8,357.1197,230.0,378.0,0
2017-01-09 22:00:00,268.6,18.7,354.2392,235.0,369.5,0
2017-01-09 23:00:00,256.0,20.1,354.2392,229.4,343.1,0
2017-01-10 00:00:00,255.4,22.0,352.8003,224.5,338.6,0
2017-01-10 01:00:00,256.6,23.5,349.9197,230.3,334.1,0
2017-01-10 02:00:00,256.0,18.9,350.4003,232.8,333.4,0
2017-01-10 03:00:00,254.6,18.4,347.0392,229.0,333.1,0
2017-01-10 04:00:00,253.2,18.8,346.0808,229.5,332.7,0
2017-01-10 05:00:00,261.6,18.1,347.5197,236.3,339.9,0
2017-01-10 06:00:00,305.8,24.8,354.2392,252.0,363.9,0
2017-01-10 07:00:00,326.6,31.3,389.2809,261.1,396.8,0
2017-01-10 08:00:00,391.2,36.6,415.6809,271.9,415.9,0
2017-01-10 09:00:00,461.0,55.1,432.9615,295.0,447.1,0
2017-01-10 10:00:00,533.8,64.7,437.2809,322.5,486.7,0
2017-01-10 11:00:00,550.6,71.6,437.2809,338.2,505.8,0
2017-01-10 12:00:00,565.2,71.8,444.4809,321.4,503.1,0
2017-01-10 13:00:00,573.2,77.2,438.7198,314.9,507.9,0
2017-01-10 14:00:00,561.8,75.2,443.0392,318.8,518.6,0
2017-01-10 15:00:00,560.2,74.7,425.7615,313.3,513.0,0
2017-01-10 16:00:00,518.0,73.1,406.5614,315.1,499.0,0
2017-01-10 17:00:00,489.4,68.7,388.8003,300.4,463.0,0
2017-01-10 18:00:00,438.4,54.1,376.3197,261.3,446.7,0
2017-01-10 19:00:00,390.8,36.8,360.4808,241.4,426.3,0
2017-01-10 20:00:00,314.4,28.2,347.5197,228.0,402.5,0
2017-01-10 21:00:00,272.2,18.5,343.2003,220.1,377.8,0
2017-01-10 22:00:00,270.2,16.3,339.8392,213.8,374.8,0
2017-01-10 23:00:00,255.4,19.0,336.4808,213.4,351.9,0
2017-01-11 00:00:00,265.8,18.1,336.4808,225.2,339.2,0
2017-01-11 01:00:00,267.4,19.3,334.5614,216.1,343.0,0
2017-01-11 02:00:00,264.8,16.7,335.0392,212.8,343.8,0
2017-01-11 03:00:00,266.0,16.6,334.5614,215.4,343.1,0
2017-01-11 04:00:00,265.9,16.8,332.6392,216.5,343.3,0
2017-01-11 05:00:00,269.4,16.9,334.5614,218.8,352.8,0
2017-01-11 06:00:00,314.9,21.4,340.3197,236.4,379.3,0
2017-01-11 07:00:00,350.3,31.5,387.3614,243.5,415.6,0
2017-01-11 08:00:00,409.4,38.4,406.5614,254.8,437.8,0
2017-01-11 09:00:00,476.6,58.2,418.0809,278.2,454.7,0
2017-01-11 10:00:00,541.1,73.4,423.8392,301.3,495.9,0
2017-01-11 11:00:00,559.4,75.8,421.4392,315.4,507.8,0
2017-01-11 12:00:00,563.7,77.4,420.4809,320.5,508.5,0
2017-01-11 13:00:00,565.5,76.5,431.5198,317.9,511.4,0
2017-01-11 14:00:00,555.7,74.9,415.2003,319.7,514.4,0
2017-01-11 15:00:00,548.3,75.9,406.5614,316.9,514.0,0
2017-01-11 16:00:00,537.8,76.3,387.3614,322.7,494.0,0
2017-01-11 17:00:00,513.9,71.0,373.9197,309.2,472.2,0
2017-01-11 18:00:00,453.5,52.2,355.6808,283.5,450.7,0
2017-01-11 19:00:00,406.9,36.1,343.2003,256.5,431.8,0
2017-01-11 20:00:00,346.6,27.7,326.8808,248.8,408.0,0
2017-01-11 21:00:00,299.9,19.7,324.0003,238.5,388.2,0
2017-01-11 22:00:00,277.8,17.5,320.6391,236.5,372.6,0
2017-01-11 23:00:00,267.2,18.4,323.5197,236.2,345.2,0
2017-01-12 00:00:00,254.8,23.4,318.2391,235.2,338.3,0
2017-01-12 01:00:00,256.4,18.3,320.1614,229.9,342.1,0
2017-01-12 02:00:00,259.3,15.9,320.6391,229.3,338.3,0
2017-01-12 03:00:00,260.9,16.3,322.5614,230.9,341.8,0
2017-01-12 04:00:00,259.1,16.0,318.7197,232.8,337.6,0
2017-01-12 05:00:00,262.8,16.9,319.2003,235.1,345.6,0
2017-01-12 06:00:00,297.6,24.8,332.1614,247.6,368.9,0
2017-01-12 07:00:00,318.1,32.5,362.4003,262.3,400.5,0
2017-01-12 08:00:00,358.5,37.9,401.2809,267.3,421.6,0
2017-01-12 09:00:00,404.5,55.4,420.4809,293.3,452.4,0
2017-01-12 10:00:00,430.1,64.9,418.0809,308.1,495.7,0
2017-01-12 11:00:00,446.0,75.3,418.0809,332.9,522.3,0
2017-01-12 12:00:00,448.7,72.8,428.6392,330.9,533.9,0
2017-01-12 13:00:00,450.4,74.9,428.1615,333.7,525.8,0
2017-01-12 14:00:00,440.7,73.6,431.0392,340.0,523.1,0
2017-01-12 15:00:00,429.4,76.1,405.6003,341.7,509.3,0
2017-01-12 16:00:00,419.2,73.5,392.6392,327.6,519.7,0
2017-01-12 17:00:00,403.0,63.1,376.3197,311.5,486.5,0
2017-01-12 18:00:00,359.6,53.9,372.4809,288.0,450.2,0
2017-01-12 19:00:00,335.8,38.9,353.2808,267.6,431.1,0
2017-01-12 20:00:00,295.2,30.4,339.3614,256.2,410.2,0
2017-01-12 21:00:00,265.4,25.4,340.3197,244.4,397.3,0
2017-01-12 22:00:00,257.3,24.9,333.1197,239.4,382.0,0
2017-01-12 23:00:00,251.4,24.9,337.9197,239.6,364.4,0
2017-01-13 00:00:00,240.2,26.0,339.3614,234.3,345.8,0
2017-01-13 01:00:00,248.1,22.3,339.3614,241.0,354.0,0
2017-01-13 02:00:00,245.7,21.8,338.4003,238.2,348.3,0
2017-01-13 03:00:00,246.4,22.2,336.4808,242.0,347.1,0
2017-01-13 04:00:00,244.1,22.1,338.8808,239.1,350.2,0
2017-01-13 05:00:00,250.0,21.8,340.3197,243.5,353.5,0
2017-01-13 06:00:00,279.8,28.0,350.8808,260.0,376.9,0
2017-01-13 07:00:00,298.2,41.3,382.0809,270.3,398.5,0
2017-01-13 08:00:00,340.4,42.6,411.8392,278.3,427.2,0
2017-01-13 09:00:00,398.3,48.6,438.7198,305.1,451.9,0
2017-01-13 10:00:00,419.9,54.5,441.1198,318.8,507.1,0
2017-01-13 11:00:00,426.7,61.6,444.0004,330.9,509.5,0
2017-01-13 12:00:00,438.8,63.2,445.4392,330.1,520.3,0
2017-01-13 13:00:00,429.6,64.4,442.5615,320.3,513.7,0
2017-01-13 14:00:00,431.4,63.9,442.0809,319.0,516.0,0
2017-01-13 15:00:00,423.6,65.0,429.6003,319.5,508.6,0
2017-01-13 16:00:00,409.0,64.5,412.8003,310.7,496.1,0
2017-01-13 17:00:00,389.4,57.3,388.3198,295.7,473.1,0
2017-01-13 18:00:00,347.5,46.8,373.9197,276.8,440.1,0
2017-01-13 19:00:00,335.8,35.6,356.6392,251.9,422.2,0
2017-01-13 20:00:00,282.2,29.4,339.3614,239.8,403.8,0
2017-01-13 21:00:00,251.1,21.5,339.8392,230.2,379.5,0
2017-01-13 22:00:00,242.0,23.4,339.3614,234.1,363.6,0
2017-01-13 23:00:00,235.5,26.1,341.2808,231.3,351.3,0
2017-01-14 00:00:00,243.7,25.4,338.8808,219.5,340.1,1
2017-01-14 01:00:00,242.5,25.8,343.2003,227.9,343.7,1
2017-01-14 02:00:00,239.7,23.3,344.1614,230.6,344.4,1
2017-01-14 03:00:00,240.5,22.8,341.2808,231.4,343.2,1
2017-01-14 04:00:00,246.3,23.4,341.7614,231.3,340.4,1
2017-01-14 05:00:00,246.2,21.2,341.2808,233.5,346.4,1
2017-01-14 06:00:00,251.6,19.9,344.6392,233.3,342.9,1
2017-01-14 07:00:00,262.0,19.0,344.1614,228.2,358.0,1
2017-01-14 08:00:00,274.7,20.6,344.6392,232.7,361.6,1
2017-01-14 09:00:00,278.5,27.2,339.3614,236.8,362.4,1
2017-01-14 10:00:00,279.5,25.8,332.1614,240.2,371.8,1
2017-01-14 11:00:00,276.0,31.4,331.2003,242.1,369.5,1
2017-01-14 12:00:00,276.0,36.5,334.5614,235.5,382.8,1
2017-01-14 13:00:00,279.8,37.0,335.5197,234.7,392.1,1
2017-01-14 14:00:00,281.6,38.4,335.5197,237.9,397.5,1
2017-01-14 15:00:00,281.6,40.1,335.5197,231.3,397.9,1
2017-01-14 16:00:00,283.0,40.2,336.4808,227.6,391.5,1
2017-01-14 17:00:00,280.2,39.8,334.5614,222.9,387.6,1
2017-01-14 18:00:00,275.7,33.5,336.4808,213.7,379.2,1
2017-01-14 19:00:00,274.1,21.3,335.0392,217.3,374.0,1
2017-01-14 20:00:00,257.8,18.4,333.1197,214.1,371.5,1
2017-01-14 21:00:00,244.2,17.9,332.6392,212.4,350.5,1
2017-01-14 22:00:00,241.6,18.4,333.6003,209.0,348.2,1
2017-01-14 23:00:00,236.7,18.1,334.0808,214.1,340.1,1
2017-01-15 00:00:00,253.8,21.4,331.2003,206.2,336.8,1
2017-01-15 01:00:00,260.8,21.7,331.2003,212.3,336.7,1
2017-01-15 02:00:00,260.9,21.9,327.8392,208.3,342.0,1
2017-01-15 03:00:00,262.1,19.0,328.8003,217.4,343.5,1
2017-01-15 04:00:00,263.3,15.4,329.7614,212.2,338.1,1
2017-01-15 05:00:00,268.5,14.8,329.7614,213.8,342.2,1
2017-01-15 06:00:00,278.6,15.0,332.6392,209.7,341.1,1
2017-01-15 07:00:00,293.8,15.5,333.1197,208.9,353.4,1
2017-01-15 08:00:00,302.3,15.0,339.3614,211.0,356.9,1
2017-01-15 09:00:00,305.4,16.6,334.0808,204.9,362.6,1
2017-01-15 10:00:00,307.2,15.6,336.4808,195.2,368.4,1
2017-01-15 11:00:00,309.2,18.0,340.8003,187.6,373.5,1
2017-01-15 12:00:00,310.2,19.1,340.8003,198.8,377.6,1
2017-01-15 13:00:00,312.8,19.0,336.0003,203.4,380.2,1
2017-01-15 14:00:00,314.3,19.9,339.3614,204.6,386.5,1
2017-01-15 15:00:00,315.5,19.8,336.9614,198.1,387.3,1
2017-01-15 16:00:00,311.8,19.9,338.4003,197.1,392.0,1
2017-01-15 17:00:00,306.6,20.2,337.4392,205.5,390.7,1
2017-01-15 18:00:00,303.6,22.3,335.0392,198.8,379.0,1
2017-01-15 19:00:00,290.5,18.6,331.2003,204.4,373.3,1
2017-01-15 20:00:00,274.5,19.9,335.5197,204.8,361.0,1
2017-01-15 21:00:00,272.7,18.5,334.0808,201.7,356.9,1
2017-01-15 22:00:00,267.5,18.1,336.0003,198.5,349.3,1
2017-01-15 23:00:00,255.6,18.3,333.6003,200.0,348.0,1
2017-01-16 00:00:00,249.4,17.5,337.4392,212.2,344.5,0
2017-01-16 01:00:00,233.7,15.5,333.1197,199.6,339.7,0
2017-01-16 02:00:00,235.7,16.7,334.5614,201.8,343.6,0
2017-01-16 03:00:00,233.8,15.5,331.2003,207.7,346.0,0
2017-01-16 04:00:00,235.5,15.4,332.1614,203.1,336.5,0
2017-01-16 05:00:00,240.3,19.1,336.9614,210.5,349.9,0
2017-01-16 06:00:00,271.4,27.4,342.7197,229.7,369.1,0
2017-01-16 07:00:00,298.0,32.3,378.7197,243.1,400.9,0
2017-01-16 08:00:00,348.7,36.7,430.0809,263.9,418.2,0
2017-01-16 09:00:00,428.9,51.3,443.0392,285.5,464.7,0
2017-01-16 10:00:00,481.6,64.1,440.1615,310.4,495.7,0
2017-01-16 11:00:00,514.9,76.5,438.7198,316.8,523.4,0
2017-01-16 12:00:00,537.5,76.9,439.6809,326.1,524.2,0
2017-01-16 13:00:00,537.9,82.6,440.1615,329.5,529.5,0
2017-01-16 14:00:00,542.7,82.6,432.0003,326.1,533.1,0
2017-01-16 15:00:00,528.5,79.8,412.8003,321.5,535.1,0
2017-01-16 16:00:00,503.1,82.5,398.8809,319.7,523.1,0
2017-01-16 17:00:00,472.6,77.0,380.6392,297.7,492.8,0
2017-01-16 18:00:00,401.6,60.5,363.8392,275.1,458.1,0
2017-01-16 19:00:00,379.0,44.5,350.8808,252.5,437.2,0
2017-01-16 20:00:00,317.0,35.9,340.3197,239.9,421.4,0
2017-01-16 21:00:00,284.9,23.9,335.0392,224.5,399.0,0
2017-01-16 22:00:00,271.6,19.5,335.5197,220.7,390.0,0
2017-01-16 23:00:00,263.2,21.2,335.0392,216.6,366.0,0
2017-01-17 00:00:00,296.4,24.9,334.5614,208.5,356.8,0
2017-01-17 01:00:00,282.0,21.1,332.6392,226.7,347.2,0
2017-01-17 02:00:00,281.6,17.0,332.1614,220.8,350.8,0
2017-01-17 03:00:00,280.4,17.0,334.0808,223.8,348.2,0
2017-01-17 04:00:00,281.4,17.1,333.1197,224.8,347.6,0
2017-01-17 05:00:00,288.4,17.2,335.5197,233.3,360.7,0
2017-01-17 06:00:00,344.0,25.1,349.4392,246.9,375.5,0
2017-01-17 07:00:00,363.2,33.0,384.4809,255.8,418.8,0
2017-01-17 08:00:00,449.8,44.2,416.1614,268.5,430.2,0
2017-01-17 09:00:00,529.6,61.9,429.6003,297.4,458.7,0
2017-01-17 10:00:00,588.4,66.9,436.3198,315.4,511.0,0
2017-01-17 11:00:00,618.6,73.5,433.9198,336.0,542.8,0
2017-01-17 12:00:00,629.6,71.9,439.2004,335.5,534.2,0
2017-01-17 13:00:00,608.0,73.9,432.0003,324.4,529.4,0
2017-01-17 14:00:00,599.8,81.4,432.4809,327.7,534.3,0
2017-01-17 15:00:00,602.4,85.0,418.0809,326.1,533.9,0
2017-01-17 16:00:00,592.0,79.8,405.6003,318.3,527.8,0
2017-01-17 17:00:00,548.8,76.6,376.3197,306.9,501.1,0
2017-01-17 18:00:00,476.2,59.6,366.7197,272.1,462.7,0
2017-01-17 19:00:00,437.6,42.4,352.3197,261.3,440.1,0
2017-01-17 20:00:00,358.8,35.3,328.3197,240.4,425.6,0
2017-01-17 21:00:00,326.0,30.8,323.0391,205.7,402.0,0
2017-01-17 22:00:00,320.2,26.6,322.0808,200.8,394.4,0
2017-01-17 23:00:00,311.2,26.6,322.5614,198.0,380.4,0
2017-01-18 00:00:00,313.4,25.6,323.0391,212.7,356.8,0
2017-01-18 01:00:00,302.2,26.9,320.1614,193.0,359.3,0
2017-01-18 02:00:00,299.4,22.5,319.2003,198.5,365.7,0
2017-01-18 03:00:00,303.6,22.7,320.6391,195.0,366.0,0
2017-01-18 04:00:00,303.8,22.7,320.1614,194.2,364.2,0
2017-01-18 05:00:00,315.2,23.8,318.7197,206.4,379.9,0
2017-01-18 06:00:00,342.6,30.2,334.0808,223.4,384.1,0
2017-01-18 07:00:00,367.8,38.9,380.6392,237.0,417.7,0
2017-01-18 08:00:00,449.2,45.6,408.0003,252.1,436.5,0
2017-01-18 09:00:00,546.8,66.3,430.5615,271.7,484.5,0
2017-01-18 10:00:00,598.2,82.4,431.5198,299.0,524.8,0
2017-01-18 11:00:00,623.0,80.8,434.8809,311.1,551.7,0
2017-01-18 12:00:00,631.4,83.7,439.2004,332.1,554.6,0
2017-01-18 13:00:00,616.0,83.4,433.4392,334.0,562.0,0
2017-01-18 14:00:00,635.0,85.9,431.0392,334.8,560.0,0
2017-01-18 15:00:00,618.0,81.1,421.9198,332.7,551.2,0
2017-01-18 16:00:00,602.6,78.7,403.6809,330.0,529.7,0
2017-01-18 17:00:00,546.4,74.5,382.0809,314.0,505.7,0
2017-01-18 18:00:00,467.0,57.7,369.1197,280.2,470.6,0
2017-01-18 19:00:00,409.6,39.4,354.7197,253.2,442.9,0
2017-01-18 20:00:00,349.8,28.1,340.3197,244.4,417.2,0
2017-01-18 21:00:00,312.8,18.8,336.4808,225.5,397.6,0
2017-01-18 22:00:00,303.6,18.1,334.5614,222.2,380.8,0
2017-01-18 23:00:00,297.4,25.0,336.9614,222.2,362.8,0
2017-01-19 00:00:00,314.6,25.4,332.1614,220.7,358.1,0
2017-01-19 01:00:00,307.0,25.1,331.6808,223.6,349.1,0
2017-01-19 02:00:00,303.4,21.8,332.1614,226.5,348.6,0
2017-01-19 03:00:00,303.6,21.8,331.2003,226.3,349.2,0
2017-01-19 04:00:00,303.6,21.8,330.2392,226.7,347.1,0
2017-01-19 05:00:00,317.2,22.3,333.1197,231.3,360.0,0
2017-01-19 06:00:00,353.6,31.0,354.7197,247.5,388.3,0
2017-01-19 07:00:00,371.0,39.8,382.5614,257.1,424.1,0
2017-01-19 08:00:00,453.8,44.5,406.5614,270.7,437.4,0
2017-01-19 09:00:00,538.2,58.2,422.8809,292.8,473.4,0
2017-01-19 10:00:00,592.2,68.6,432.0003,322.9,515.4,0
2017-01-19 11:00:00,609.4,78.7,434.8809,326.9,520.1,0
2017-01-19 12:00:00,617.0,73.6,432.9615,321.3,549.5,0
2017-01-19 13:00:00,615.0,76.5,437.7615,316.6,540.8,0
2017-01-19 14:00:00,603.6,80.3,435.8392,322.3,547.9,0
2017-01-19 15:00:00,600.4,79.8,420.0003,320.0,534.4,0
2017-01-19 16:00:00,604.8,80.2,402.2392,315.6,516.9,0
2017-01-19 17:00:00,561.4,75.2,378.7197,291.1,489.1,0
2017-01-19 18:00:00,480.6,55.8,366.2392,266.2,456.5,0
2017-01-19 19:00:00,428.4,38.7,357.1197,253.8,433.8,0
2017-01-19 20:00:00,362.6,31.8,338.8808,230.7,412.6,0
2017-01-19 21:00:00,315.4,27.3,332.6392,223.0,390.4,0
2017-01-19 22:00:00,317.4,25.4,331.6808,221.0,385.3,0
2017-01-19 23:00:00,320.0,26.3,327.3614,215.3,372.3,0
2017-01-20 00:00:00,326.6,23.5,328.3197,215.6,353.7,0
2017-01-20 01:00:00,318.0,27.1,327.8392,217.6,369.0,0
2017-01-20 02:00:00,318.6,23.1,325.9197,217.8,360.9,0
2017-01-20 03:00:00,315.8,22.0,325.9197,220.8,365.7,0
2017-01-20 04:00:00,316.8,22.3,327.3614,220.0,367.9,0
2017-01-20 05:00:00,325.6,22.5,327.3614,227.0,368.3,0
2017-01-20 06:00:00,366.2,28.0,341.2808,246.2,386.7,0
2017-01-20 07:00:00,391.2,37.7,373.9197,261.3,409.8,0
2017-01-20 08:00:00,453.8,44.6,397.9198,273.3,433.2,0
2017-01-20 09:00:00,499.2,58.7,410.4003,287.8,467.5,0
2017-01-20 10:00:00,541.2,65.9,411.8392,307.5,509.7,0
2017-01-20 11:00:00,540.0,72.8,420.9614,324.2,521.7,0
2017-01-20 12:00:00,601.0,77.9,406.0809,327.8,537.9,0
2017-01-20 13:00:00,558.6,79.3,411.8392,325.7,537.9,0
2017-01-20 14:00:00,536.4,78.3,405.6003,321.2,531.2,0
2017-01-20 15:00:00,536.2,75.4,402.7198,326.4,527.8,0
2017-01-20 16:00:00,512.8,73.6,387.8392,319.0,502.2,0
2017-01-20 17:00:00,475.2,68.5,365.2808,292.4,470.5,0
2017-01-20 18:00:00,420.8,54.1,352.3197,259.1,441.7,0
2017-01-20 19:00:00,386.6,36.9,331.2003,230.2,417.3,0
2017-01-20 20:00:00,344.4,27.9,315.3614,221.4,392.7,0
2017-01-20 21:00:00,311.0,22.8,315.8391,219.4,370.2,0
2017-01-20 22:00:00,314.6,22.1,312.4808,215.3,370.5,0
2017-01-20 23:00:00,314.4,26.2,316.3197,213.3,359.7,0
2017-01-21 00:00:00,319.2,25.0,309.1197,208.8,337.1,1
2017-01-21 01:00:00,323.8,26.7,307.6808,215.4,346.3,1
2017-01-21 02:00:00,319.4,24.0,309.1197,212.7,345.6,1
2017-01-21 03:00:00,317.4,22.6,310.0808,214.9,343.2,1
2017-01-21 04:00:00,316.6,22.8,309.1197,214.6,341.7,1
2017-01-21 05:00:00,312.4,20.2,309.1197,220.0,344.6,1
2017-01-21 06:00:00,309.2,19.7,311.5197,225.3,340.3,1
2017-01-21 07:00:00,327.2,23.6,309.6002,223.7,353.5,1
2017-01-21 08:00:00,335.2,28.9,313.9197,223.1,361.4,1
2017-01-21 09:00:00,344.0,41.4,315.3614,231.9,382.0,1
2017-01-21 10:00:00,348.6,41.9,312.9614,232.7,379.5,1
2017-01-21 11:00:00,352.8,44.0,312.9614,232.1,394.7,1
2017-01-21 12:00:00,354.4,48.6,314.8808,231.0,398.3,1
2017-01-21 13:00:00,354.0,48.8,318.7197,229.9,404.7,1
2017-01-21 14:00:00,360.0,48.6,308.1614,233.1,400.3,1
2017-01-21 15:00:00,355.0,46.2,305.2808,227.7,399.7,1
2017-01-21 16:00:00,348.4,45.4,308.1614,224.3,399.4,1
2017-01-21 17:00:00,346.8,46.0,311.5197,219.7,400.2,1
2017-01-21 18:00:00,348.2,38.4,310.0808,209.3,383.0,1
2017-01-21 19:00:00,348.8,24.3,309.6002,208.8,377.7,1
2017-01-21 20:00:00,336.8,22.7,308.1614,206.6,376.8,1
2017-01-21 21:00:00,322.0,22.3,306.7197,204.3,355.5,1
2017-01-21 22:00:00,310.8,20.2,310.5614,204.7,334.1,1
2017-01-21 23:00:00,299.6,22.0,312.9614,208.0,339.5,1
2017-01-22 00:00:00,296.2,22.7,312.9614,204.8,334.5,1
2017-01-22 01:00:00,309.6,20.3,312.9614,204.1,331.6,1
2017-01-22 02:00:00,310.0,21.8,312.9614,204.2,334.3,1
2017-01-22 03:00:00,305.4,22.2,311.0391,201.5,330.2,1
2017-01-22 04:00:00,315.2,20.0,312.4808,202.3,336.4,1
2017-01-22 05:00:00,305.0,20.6,313.9197,205.3,333.7,1
2017-01-22 06:00:00,308.8,20.4,311.0391,211.3,337.1,1
2017-01-22 07:00:00,306.0,20.2,312.0002,210.9,348.3,1
2017-01-22 08:00:00,332.0,19.2,319.2003,211.4,348.1,1
2017-01-22 09:00:00,335.6,22.0,314.4003,214.0,354.2,1
2017-01-22 10:00:00,333.2,21.7,312.4808,218.8,361.6,1
2017-01-22 11:00:00,327.6,15.3,321.1197,218.7,367.6,1
2017-01-22 12:00:00,329.8,15.3,312.4808,219.2,378.5,1
2017-01-22 13:00:00,323.6,16.0,314.4003,220.5,386.6,1
2017-01-22 14:00:00,330.6,18.6,314.4003,221.8,391.3,1
2017-01-22 15:00:00,333.8,21.6,315.8391,220.0,392.1,1
2017-01-22 16:00:00,331.8,20.8,314.4003,215.8,393.0,1
2017-01-22 17:00:00,339.6,19.2,314.8808,213.9,387.1,1
2017-01-22 18:00:00,337.2,16.7,311.0391,210.7,384.5,1
2017-01-22 19:00:00,330.4,15.9,311.5197,212.3,375.2,1
2017-01-22 20:00:00,314.8,19.7,312.4808,206.9,368.2,1
2017-01-22 21:00:00,299.2,20.6,317.2808,206.9,351.5,1
2017-01-22 22:00:00,302.8,21.2,311.0391,206.4,342.9,1
2017-01-22 23:00:00,300.0,22.5,313.9197,205.1,335.2,1
2017-01-23 00:00:00,278.6,21.1,314.8808,214.7,334.5,0
2017-01-23 01:00:00,280.6,20.1,311.0391,206.4,327.6,0
2017-01-23 02:00:00,284.6,20.2,312.4808,206.2,338.7,0
2017-01-23 03:00:00,283.4,20.0,312.4808,206.3,333.3,0
2017-01-23 04:00:00,282.2,20.0,310.0808,205.8,333.9,0
2017-01-23 05:00:00,289.8,23.1,315.8391,213.7,353.3,0
2017-01-23 06:00:00,324.6,29.6,329.7614,236.4,373.7,0
2017-01-23 07:00:00,347.6,36.0,368.1614,253.0,401.6,0
2017-01-23 08:00:00,420.8,41.4,405.1198,266.2,419.7,0
2017-01-23 09:00:00,484.8,68.8,421.9198,295.7,457.6,0
2017-01-23 10:00:00,540.2,75.0,422.4003,327.0,508.4,0
2017-01-23 11:00:00,595.4,85.4,426.2392,342.0,523.8,0
2017-01-23 12:00:00,608.2,88.2,432.4809,353.6,535.8,0
2017-01-23 13:00:00,596.2,88.7,433.9198,353.1,536.4,0
2017-01-23 14:00:00,601.6,89.1,420.9614,340.1,533.6,0
2017-01-23 15:00:00,573.8,86.3,416.1614,320.3,540.4,0
2017-01-23 16:00:00,556.4,87.7,400.8003,326.0,518.7,0
2017-01-23 17:00:00,507.2,81.1,382.0809,306.7,476.2,0
2017-01-23 18:00:00,446.6,65.1,366.7197,277.3,453.2,0
2017-01-23 19:00:00,403.2,38.2,357.1197,258.4,423.2,0
2017-01-23 20:00:00,358.6,27.3,331.6808,248.9,407.8,0
2017-01-23 21:00:00,324.4,20.1,325.4391,235.0,390.7,0
2017-01-23 22:00:00,289.6,17.7,323.5197,229.4,383.6,0
2017-01-23 23:00:00,279.0,20.5,325.4391,227.4,362.0,0
2017-01-24 00:00:00,266.4,23.6,318.7197,219.6,353.9,0
2017-01-24 01:00:00,274.6,21.5,321.1197,224.8,348.3,0
2017-01-24 02:00:00,270.4,18.7,319.6808,221.0,344.7,0
2017-01-24 03:00:00,273.0,18.4,323.5197,223.8,344.0,0
2017-01-24 04:00:00,287.4,18.6,319.6808,222.0,344.8,0
2017-01-24 05:00:00,286.0,19.1,321.6003,230.3,361.1,0
2017-01-24 06:00:00,328.6,24.1,335.0392,246.3,376.0,0
2017-01-24 07:00:00,357.2,31.2,377.2809,256.6,412.4,0
2017-01-24 08:00:00,427.6,37.4,405.1198,274.3,422.8,0
2017-01-24 09:00:00,489.0,61.5,420.4809,293.3,468.9,0
2017-01-24 10:00:00,530.0,71.1,427.6809,320.6,506.0,0
2017-01-24 11:00:00,577.0,79.7,429.1198,332.6,535.5,0
2017-01-24 12:00:00,586.6,83.2,440.6392,327.9,532.2,0
2017-01-24 13:00:00,571.4,86.8,430.5615,324.3,537.3,0
2017-01-24 14:00:00,555.0,84.5,434.8809,323.9,538.1,0
