,timestamp,Robin_education_Julius,Robin_education_Billi,Moose_education_Ricardo,Robin_office_Maryann,Robin_office_Antonina
7579,2016-11-11 19:00:00,357.5,34.9,289.4391,217.4,422.1
7580,2016-11-11 20:00:00,306.4,30.8,289.9197,210.7,400.9
7581,2016-11-11 21:00:00,277.8,23.7,288.4808,206.1,382.7
7582,2016-11-11 22:00:00,262.0,18.7,288.9613,198.1,372.6
7583,2016-11-11 23:00:00,269.6,20.9,290.8808,200.1,360.0
7584,2016-11-12 00:00:00,268.6,19.8,288.0002,195.9,344.1
7585,2016-11-12 01:00:00,268.2,20.0,288.4808,204.4,342.6
7586,2016-11-12 02:00:00,266.8,20.3,287.5197,204.5,343.9
7587,2016-11-12 03:00:00,265.3,20.1,287.5197,199.2,343.3
7588,2016-11-12 04:00:00,265.6,20.8,286.5613,198.5,343.7
7589,2016-11-12 05:00:00,268.7,17.6,285.6002,201.5,341.9
7590,2016-11-12 06:00:00,283.7,17.5,287.0391,200.5,347.3
7591,2016-11-12 07:00:00,289.5,18.4,289.9197,199.1,362.2
7592,2016-11-12 08:00:00,303.1,18.4,292.8002,196.4,365.7
7593,2016-11-12 09:00:00,311.4,23.6,288.9613,202.0,385.4
7594,2016-11-12 10:00:00,313.6,27.0,291.8391,215.6,383.1
7595,2016-11-12 11:00:00,315.9,34.2,287.5197,211.3,388.0
7596,2016-11-12 12:00:00,318.3,36.0,282.2391,212.8,397.0
7597,2016-11-12 13:00:00,316.0,37.1,276.0002,212.4,395.9
7598,2016-11-12 14:00:00,314.1,40.0,278.4002,220.0,403.1
7599,2016-11-12 15:00:00,314.6,38.8,277.9197,216.6,404.4
7600,2016-11-12 16:00:00,311.1,37.7,276.0002,211.7,404.3
7601,2016-11-12 17:00:00,310.4,37.8,278.8808,210.3,401.9
7602,2016-11-12 18:00:00,303.8,32.2,278.4002,206.1,395.1
7603,2016-11-12 19:00:00,291.5,24.2,275.5197,196.2,386.0
7604,2016-11-12 20:00:00,275.5,21.3,275.5197,189.0,374.3
7605,2016-11-12 21:00:00,270.6,20.7,274.5613,189.1,357.8
7606,2016-11-12 22:00:00,266.4,21.3,271.6808,186.3,350.9
7607,2016-11-12 23:00:00,266.2,22.2,275.0391,181.6,343.4
7608,2016-11-13 00:00:00,249.9,20.2,276.0002,182.5,332.3
7609,2016-11-13 01:00:00,259.0,19.4,274.0808,178.2,339.2
7610,2016-11-13 02:00:00,258.9,19.2,275.0391,176.6,341.7
7611,2016-11-13 03:00:00,258.8,19.1,276.9613,178.0,337.9
7612,2016-11-13 04:00:00,260.4,19.2,272.6391,176.4,337.3
7613,2016-11-13 05:00:00,266.4,18.9,276.0002,180.9,340.8
7614,2016-11-13 06:00:00,275.7,18.4,275.5197,184.0,347.4
7615,2016-11-13 07:00:00,289.4,19.1,272.1613,180.7,367.0
7616,2016-11-13 08:00:00,298.5,18.5,274.5613,181.8,376.3
7617,2016-11-13 09:00:00,299.8,19.7,276.4808,188.3,385.6
7618,2016-11-13 10:00:00,303.9,18.6,276.0002,181.5,387.9
7619,2016-11-13 11:00:00,306.1,22.1,273.6002,183.6,392.2
7620,2016-11-13 12:00:00,309.9,23.1,264.4808,181.3,390.7
7621,2016-11-13 13:00:00,310.6,19.5,266.8808,181.1,399.2
7622,2016-11-13 14:00:00,313.3,22.2,262.5613,184.5,406.0
7623,2016-11-13 15:00:00,313.7,24.7,258.2391,181.4,394.0
7624,2016-11-13 16:00:00,311.7,23.8,264.0002,185.0,402.2
7625,2016-11-13 17:00:00,309.3,22.9,267.3613,193.2,394.9
7626,2016-11-13 18:00:00,305.7,21.7,266.8808,191.0,386.0
7627,2016-11-13 19:00:00,297.4,23.6,269.2808,190.9,373.8
7628,2016-11-13 20:00:00,283.5,21.7,269.7613,191.9,360.9
7629,2016-11-13 21:00:00,275.6,19.7,271.6808,191.7,354.2
7630,2016-11-13 22:00:00,268.5,19.1,274.0808,189.5,348.2
7631,2016-11-13 23:00:00,250.9,20.3,270.2391,189.5,344.5
7632,2016-11-14 00:00:00,247.6,21.9,270.7197,197.0,337.8
7633,2016-11-14 01:00:00,234.0,19.8,270.7197,182.4,341.2
7634,2016-11-14 02:00:00,232.5,18.1,270.7197,185.2,343.5
7635,2016-11-14 03:00:00,234.6,17.7,272.6391,182.0,342.0
7636,2016-11-14 04:00:00,236.5,17.7,271.6808,181.7,340.7
7637,2016-11-14 05:00:00,266.9,20.4,273.1197,193.0,344.6
7638,2016-11-14 06:00:00,309.9,31.3,293.2808,212.9,361.0
7639,2016-11-14 07:00:00,366.7,34.4,333.6003,222.2,402.2
7640,2016-11-14 08:00:00,442.9,38.8,371.0392,235.7,413.0
7641,2016-11-14 09:00:00,513.2,59.0,384.0003,253.4,455.1
7642,2016-11-14 10:00:00,560.0,66.1,391.6809,266.5,508.5
7643,2016-11-14 11:00:00,579.8,73.0,380.6392,287.5,516.7
7644,2016-11-14 12:00:00,564.3,70.9,382.0809,291.0,521.6
7645,2016-11-14 13:00:00,549.6,74.4,377.2809,286.9,515.5
7646,2016-11-14 14:00:00,542.5,73.5,380.1614,299.2,529.3
7647,2016-11-14 15:00:00,542.0,83.8,367.6808,301.9,533.1
7648,2016-11-14 16:00:00,529.1,82.6,347.0392,297.5,511.0
7649,2016-11-14 17:00:00,494.4,75.8,332.6392,281.8,488.2
7650,2016-11-14 18:00:00,427.5,56.5,304.8002,254.0,455.8
7651,2016-11-14 19:00:00,363.2,39.8,290.4002,240.3,441.2
7652,2016-11-14 20:00:00,308.9,30.7,269.2808,227.4,413.4
7653,2016-11-14 21:00:00,276.2,19.9,266.8808,213.1,392.2
7654,2016-11-14 22:00:00,265.3,17.0,266.8808,206.3,373.9
7655,2016-11-14 23:00:00,261.2,19.7,267.8391,203.9,350.6
7656,2016-11-15 00:00:00,264.6,21.1,268.3197,200.0,340.5
7657,2016-11-15 01:00:00,258.9,21.5,265.9197,203.6,339.2
7658,2016-11-15 02:00:00,257.8,17.6,264.0002,202.0,343.9
7659,2016-11-15 03:00:00,260.2,17.6,264.4808,202.1,341.4
7660,2016-11-15 04:00:00,263.1,17.2,265.9197,202.7,343.4
7661,2016-11-15 05:00:00,290.7,16.5,263.0391,207.5,359.1
7662,2016-11-15 06:00:00,324.7,24.5,298.0808,221.7,390.3
7663,2016-11-15 07:00:00,367.6,39.7,356.1614,236.4,417.3
7664,2016-11-15 08:00:00,452.7,44.4,383.5198,242.6,452.6
7665,2016-11-15 09:00:00,532.6,59.6,395.5198,255.1,481.6
7666,2016-11-15 10:00:00,572.5,65.2,401.2809,284.6,524.8
7667,2016-11-15 11:00:00,586.3,74.4,408.4809,295.3,540.7
7668,2016-11-15 12:00:00,585.4,79.6,404.6392,297.4,551.3
7669,2016-11-15 13:00:00,569.5,80.5,395.5198,302.8,539.1
7670,2016-11-15 14:00:00,566.0,79.5,386.8809,297.2,549.9
7671,2016-11-15 15:00:00,554.5,80.2,384.0003,307.5,557.9
7672,2016-11-15 16:00:00,541.2,79.6,365.2808,300.6,546.6
7673,2016-11-15 17:00:00,502.7,68.5,350.8808,279.6,509.6
7674,2016-11-15 18:00:00,425.9,51.8,316.3197,255.2,483.1
7675,2016-11-15 19:00:00,372.0,33.5,301.9197,237.2,456.5
7676,2016-11-15 20:00:00,316.5,26.8,277.4391,223.7,425.5
7677,2016-11-15 21:00:00,290.4,18.4,271.6808,206.2,396.8
7678,2016-11-15 22:00:00,277.9,14.6,271.6808,199.6,383.7
7679,2016-11-15 23:00:00,274.8,17.8,271.2002,198.4,356.9
7680,2016-11-16 00:00:00,257.7,19.2,270.7197,200.8,346.8
7681,2016-11-16 01:00:00,258.4,20.1,270.2391,192.6,347.7
7682,2016-11-16 02:00:00,249.0,18.3,268.8002,189.7,350.4
7683,2016-11-16 03:00:00,246.0,16.8,270.7197,189.9,343.3
7684,2016-11-16 04:00:00,254.5,16.2,267.8391,189.2,343.7
7685,2016-11-16 05:00:00,289.4,15.9,271.2002,198.4,356.3
7686,2016-11-16 06:00:00,320.7,25.6,300.9614,210.7,378.4
7687,2016-11-16 07:00:00,387.3,31.1,356.6392,235.0,411.6
7688,2016-11-16 08:00:00,463.7,40.3,384.0003,251.4,444.7
7689,2016-11-16 09:00:00,537.3,63.7,399.3614,264.2,477.4
7690,2016-11-16 10:00:00,572.3,71.1,404.1614,294.0,510.5
7691,2016-11-16 11:00:00,582.5,75.5,395.0392,295.8,547.4
7692,2016-11-16 12:00:00,587.3,77.6,391.6809,296.9,556.6
7693,2016-11-16 13:00:00,570.7,80.7,396.4809,296.0,558.5
7694,2016-11-16 14:00:00,550.3,79.9,394.0809,292.7,542.1
7695,2016-11-16 15:00:00,535.2,78.0,381.6003,281.2,554.6
7696,2016-11-16 16:00:00,510.5,79.4,365.2808,288.8,536.2
7697,2016-11-16 17:00:00,476.3,71.8,354.2392,268.3,506.6
7698,2016-11-16 18:00:00,405.0,54.1,321.6003,256.8,464.6
7699,2016-11-16 19:00:00,351.1,39.0,314.4003,245.3,445.7
7700,2016-11-16 20:00:00,297.0,29.1,298.0808,214.7,421.2
7701,2016-11-16 21:00:00,270.4,19.2,285.1197,219.8,393.7
7702,2016-11-16 22:00:00,266.1,18.1,284.1613,213.7,383.2
7703,2016-11-16 23:00:00,258.3,21.8,284.1613,209.1,360.3
7704,2016-11-17 00:00:00,255.6,17.2,280.3197,199.0,344.5
7705,2016-11-17 01:00:00,250.0,15.5,278.8808,206.4,341.7
7706,2016-11-17 02:00:00,249.3,14.8,282.2391,203.0,344.4
7707,2016-11-17 03:00:00,252.4,15.2,280.3197,207.5,346.3
7708,2016-11-17 04:00:00,256.8,15.2,277.4391,207.4,343.6
7709,2016-11-17 05:00:00,292.1,14.6,278.8808,211.4,359.4
7710,2016-11-17 06:00:00,327.8,23.3,307.2002,230.2,378.8
7711,2016-11-17 07:00:00,385.0,31.3,353.2808,247.0,411.6
7712,2016-11-17 08:00:00,470.1,41.7,389.2809,256.8,433.6
7713,2016-11-17 09:00:00,540.7,63.4,396.4809,268.9,468.1
7714,2016-11-17 10:00:00,578.1,73.0,386.8809,279.5,511.1
7715,2016-11-17 11:00:00,586.4,78.8,382.0809,281.7,536.3
7716,2016-11-17 12:00:00,578.2,79.2,379.6809,287.9,543.9
7717,2016-11-17 13:00:00,555.8,79.9,380.1614,288.2,543.6
7718,2016-11-17 14:00:00,549.7,80.4,379.6809,290.3,551.8
7719,2016-11-17 15:00:00,538.2,79.1,364.8003,290.7,538.6
7720,2016-11-17 16:00:00,520.4,78.9,353.7614,292.7,527.1
7721,2016-11-17 17:00:00,482.2,73.5,347.5197,275.4,490.1
7722,2016-11-17 18:00:00,414.4,57.1,330.2392,251.5,457.2
7723,2016-11-17 19:00:00,361.7,40.6,295.6808,222.3,434.5
7724,2016-11-17 20:00:00,307.1,31.3,277.9197,215.7,411.9
7725,2016-11-17 21:00:00,281.8,21.4,273.6002,202.7,395.8
7726,2016-11-17 22:00:00,267.0,17.4,273.1197,192.6,378.2
7727,2016-11-17 23:00:00,264.7,18.9,272.1613,189.0,362.7
7728,2016-11-18 00:00:00,266.7,20.3,273.1197,197.3,338.4
7729,2016-11-18 01:00:00,252.8,20.4,276.0002,190.8,346.8
7730,2016-11-18 02:00:00,247.6,15.7,275.5197,190.7,347.5
7731,2016-11-18 03:00:00,246.6,15.6,275.0391,195.1,343.4
7732,2016-11-18 04:00:00,249.3,15.6,276.0002,192.6,346.4
7733,2016-11-18 05:00:00,278.2,15.7,270.7197,204.7,359.3
7734,2016-11-18 06:00:00,312.3,23.0,301.4391,222.3,383.9
7735,2016-11-18 07:00:00,382.3,35.4,349.9197,234.9,411.9
7736,2016-11-18 08:00:00,465.6,42.8,378.7197,249.8,431.9
7737,2016-11-18 09:00:00,528.3,56.6,386.8809,269.3,459.8
7738,2016-11-18 10:00:00,565.1,62.5,385.4392,291.1,493.5
7739,2016-11-18 11:00:00,578.1,70.0,386.8809,298.7,506.1
7740,2016-11-18 12:00:00,575.0,70.9,387.8392,308.0,533.6
7741,2016-11-18 13:00:00,571.8,76.6,387.8392,299.7,523.6
7742,2016-11-18 14:00:00,567.0,76.6,378.7197,300.5,509.5
7743,2016-11-18 15:00:00,554.4,74.6,368.6392,297.2,489.3
7744,2016-11-18 16:00:00,527.2,72.7,354.2392,293.6,506.5
7745,2016-11-18 17:00:00,478.1,66.8,341.2808,277.7,478.1
7746,2016-11-18 18:00:00,413.4,47.3,295.6808,259.8,441.3
7747,2016-11-18 19:00:00,360.3,33.3,278.8808,227.7,420.5
7748,2016-11-18 20:00:00,307.7,24.5,266.4002,210.5,399.5
7749,2016-11-18 21:00:00,277.5,16.2,257.2808,204.6,378.3
7750,2016-11-18 22:00:00,260.0,14.4,259.6808,206.6,372.5
7751,2016-11-18 23:00:00,268.1,17.9,259.2002,209.6,347.8
7752,2016-11-19 00:00:00,267.2,17.9,252.4808,201.3,340.9
7753,2016-11-19 01:00:00,269.6,18.4,250.5613,208.6,333.5
7754,2016-11-19 02:00:00,267.7,16.0,251.0391,206.7,339.4
7755,2016-11-19 03:00:00,266.1,15.1,250.5613,206.2,331.1
7756,2016-11-19 04:00:00,262.6,14.6,253.9196,206.2,333.9
7757,2016-11-19 05:00:00,266.2,12.2,251.0391,199.4,330.0
7758,2016-11-19 06:00:00,281.0,12.1,254.8808,200.1,336.0
7759,2016-11-19 07:00:00,285.0,13.2,254.4002,203.8,343.9
7760,2016-11-19 08:00:00,298.2,12.1,255.8391,206.4,356.3
7761,2016-11-19 09:00:00,308.6,12.4,260.6391,211.5,361.2
7762,2016-11-19 10:00:00,311.4,17.6,258.7197,216.0,366.4
7763,2016-11-19 11:00:00,314.9,19.9,256.3196,215.8,369.5
7764,2016-11-19 12:00:00,318.8,21.6,259.2002,216.1,379.0
7765,2016-11-19 13:00:00,315.9,32.5,262.0808,213.2,384.1
7766,2016-11-19 14:00:00,314.0,46.2,259.2002,213.1,373.1
7767,2016-11-19 15:00:00,314.5,46.5,259.2002,215.0,385.3
7768,2016-11-19 16:00:00,312.7,47.1,263.0391,215.4,388.0
7769,2016-11-19 17:00:00,311.3,45.3,263.0391,216.6,377.6
7770,2016-11-19 18:00:00,305.1,38.7,262.5613,206.6,375.0
7771,2016-11-19 19:00:00,292.3,22.1,263.0391,204.9,368.5
7772,2016-11-19 20:00:00,275.6,20.6,263.0391,198.9,369.5
7773,2016-11-19 21:00:00,269.8,19.0,264.4808,198.6,349.8
7774,2016-11-19 22:00:00,266.1,16.3,262.5613,197.8,350.3
7775,2016-11-19 23:00:00,264.6,16.6,266.4002,192.2,340.3
7776,2016-11-20 00:00:00,5.0776,17.7,262.5613,197.6,337.7
7777,2016-11-20 01:00:00,5.0776,15.4,264.0002,189.7,338.3
7778,2016-11-20 02:00:00,5.0776,14.5,263.0391,193.3,344.4
7779,2016-11-20 03:00:00,5.0776,15.4,262.5613,189.1,339.1
7780,2016-11-20 04:00:00,5.0776,14.8,264.9613,182.2,341.9
7781,2016-11-20 05:00:00,5.0776,14.1,264.0002,187.0,337.8
7782,2016-11-20 06:00:00,5.0776,13.9,268.8002,191.4,343.5
7783,2016-11-20 07:00:00,5.0776,14.5,266.4002,190.0,354.0
7784,2016-11-20 08:00:00,5.0776,14.9,263.0391,182.7,356.7
7785,2016-11-20 09:00:00,5.0776,15.1,264.4808,185.9,364.5
7786,2016-11-20 10:00:00,5.0776,16.9,265.9197,194.0,362.9
7787,2016-11-20 11:00:00,5.0776,20.0,270.2391,202.5,363.8
7788,2016-11-20 12:00:00,5.0776,18.2,269.2808,197.4,369.5
7789,2016-11-20 13:00:00,5.0776,17.3,272.1613,205.8,371.8
7790,2016-11-20 14:00:00,5.0776,17.6,271.2002,203.7,382.1
7791,2016-11-20 15:00:00,5.0776,18.5,267.3613,201.1,377.9
7792,2016-11-20 16:00:00,5.0776,20.2,269.2808,205.4,384.3
7793,2016-11-20 17:00:00,5.0776,19.1,270.2391,214.0,376.5
7794,2016-11-20 18:00:00,5.0776,17.4,264.0002,212.0,379.7
7795,2016-11-20 19:00:00,5.0776,17.9,270.2391,204.9,371.6
7796,2016-11-20 20:00:00,5.0776,18.5,268.8002,199.2,368.3
7797,2016-11-20 21:00:00,5.0776,18.2,273.1197,196.7,352.3
7798,2016-11-20 22:00:00,5.0776,15.4,266.8808,197.1,344.6
7799,2016-11-20 23:00:00,5.0776,15.3,270.2391,198.5,341.5
7800,2016-11-21 00:00:00,125.5388,19.4,269.2808,188.8,352.4
7801,2016-11-21 01:00:00,248.6,15.7,267.8391,197.9,344.0
7802,2016-11-21 02:00:00,245.8,14.4,274.0808,200.3,334.6
7803,2016-11-21 03:00:00,245.4,15.1,268.3197,203.6,338.3
7804,2016-11-21 04:00:00,244.0,14.6,268.8002,200.2,336.5
7805,2016-11-21 05:00:00,254.4,16.9,267.3613,208.6,355.0
7806,2016-11-21 06:00:00,304.4,22.7,305.2808,219.9,370.3
7807,2016-11-21 07:00:00,337.0,33.4,371.5197,233.7,403.6
7808,2016-11-21 08:00:00,372.4,39.8,399.3614,245.5,413.1
7809,2016-11-21 09:00:00,433.8,62.8,411.8392,257.8,461.3
7810,2016-11-21 10:00:00,529.0,75.1,409.9198,278.6,500.7
7811,2016-11-21 11:00:00,590.0,83.4,411.3614,302.3,518.6
7812,2016-11-21 12:00:00,596.0,83.2,411.3614,315.2,544.8
7813,2016-11-21 13:00:00,576.2,84.7,408.4809,314.6,541.4
7814,2016-11-21 14:00:00,579.4,82.6,412.3198,307.3,553.3
7815,2016-11-21 15:00:00,572.8,81.3,396.0003,302.5,550.8
7816,2016-11-21 16:00:00,561.4,79.7,387.8392,303.4,523.5
7817,2016-11-21 17:00:00,534.4,76.6,373.9197,272.8,496.2
7818,2016-11-21 18:00:00,466.6,60.4,341.2808,248.5,469.8
7819,2016-11-21 19:00:00,407.2,43.7,325.4391,231.6,444.4
7820,2016-11-21 20:00:00,328.6,31.1,305.7614,212.0,416.2
7821,2016-11-21 21:00:00,274.4,20.3,303.3614,201.6,400.3
7822,2016-11-21 22:00:00,257.4,16.7,302.4002,189.8,387.4
7823,2016-11-21 23:00:00,249.4,18.7,304.3197,197.2,369.3
7824,2016-11-22 00:00:00,260.6,22.7,303.3614,187.4,360.9
7825,2016-11-22 01:00:00,253.6,19.2,301.9197,193.9,364.1
7826,2016-11-22 02:00:00,252.2,18.5,299.0391,187.6,361.5
7827,2016-11-22 03:00:00,252.2,18.5,300.4808,189.8,359.0
7828,2016-11-22 04:00:00,253.3,18.9,299.5197,193.1,359.8
7829,2016-11-22 05:00:00,275.2,16.9,302.8808,195.7,376.8
7830,2016-11-22 06:00:00,319.9,25.6,333.1197,212.5,390.3
7831,2016-11-22 07:00:00,359.8,34.7,372.4809,224.1,423.2
7832,2016-11-22 08:00:00,431.7,42.4,396.4809,243.8,441.3
7833,2016-11-22 09:00:00,508.7,59.1,414.7198,267.6,477.4
7834,2016-11-22 10:00:00,562.2,64.9,417.1198,281.9,512.4
7835,2016-11-22 11:00:00,579.3,68.8,413.7614,293.3,537.2
7836,2016-11-22 12:00:00,592.7,77.1,415.2003,311.7,551.7
7837,2016-11-22 13:00:00,572.8,76.8,430.5615,301.7,543.3
7838,2016-11-22 14:00:00,566.4,73.1,414.7198,293.2,548.0
7839,2016-11-22 15:00:00,557.9,73.8,408.4809,303.9,546.9
7840,2016-11-22 16:00:00,546.6,70.8,386.8809,292.9,531.7
7841,2016-11-22 17:00:00,510.7,68.8,372.4809,276.0,506.1
7842,2016-11-22 18:00:00,441.0,57.7,341.2808,249.5,472.6
7843,2016-11-22 19:00:00,383.4,40.6,319.6808,232.1,460.7
7844,2016-11-22 20:00:00,322.1,32.5,298.5613,213.4,436.3
7845,2016-11-22 21:00:00,289.5,23.3,297.1197,201.4,413.0
7846,2016-11-22 22:00:00,276.8,19.6,293.2808,194.8,393.0
7847,2016-11-22 23:00:00,271.3,21.1,293.2808,187.9,368.3
7848,2016-11-23 00:00:00,262.8,18.6,292.3197,187.7,348.7
7849,2016-11-23 01:00:00,265.7,19.1,291.8391,185.8,353.1
7850,2016-11-23 02:00:00,261.3,17.1,294.7197,183.1,346.8
7851,2016-11-23 03:00:00,257.2,15.1,291.3613,184.6,345.9
7852,2016-11-23 04:00:00,261.5,15.3,291.3613,188.1,348.3
7853,2016-11-23 05:00:00,280.7,16.4,292.3197,192.7,361.4
7854,2016-11-23 06:00:00,322.4,23.9,328.8003,208.1,380.7
7855,2016-11-23 07:00:00,369.7,32.3,373.9197,224.0,414.9
7856,2016-11-23 08:00:00,421.8,40.4,404.1614,236.9,438.9
7857,2016-11-23 09:00:00,500.9,61.6,413.7614,252.4,473.6
7858,2016-11-23 10:00:00,569.2,69.6,419.5198,276.8,519.0
7859,2016-11-23 11:00:00,580.0,75.1,425.2809,290.1,538.0
7860,2016-11-23 12:00:00,590.2,75.4,420.0003,310.2,529.1
7861,2016-11-23 13:00:00,577.6,80.1,422.4003,318.1,529.9
7862,2016-11-23 14:00:00,557.1,81.3,423.3614,296.7,534.8
7863,2016-11-23 15:00:00,543.3,80.3,408.4809,301.8,524.0
7864,2016-11-23 16:00:00,526.1,80.0,392.1614,297.1,511.5
7865,2016-11-23 17:00:00,498.6,72.6,377.2809,277.9,489.5
7866,2016-11-23 18:00:00,438.0,57.5,336.4808,252.7,459.5
7867,2016-11-23 19:00:00,382.6,38.6,314.8808,236.1,433.8
7868,2016-11-23 20:00:00,322.7,30.5,302.4002,215.8,403.9
7869,2016-11-23 21:00:00,285.1,20.1,295.2002,199.4,394.6
7870,2016-11-23 22:00:00,273.5,18.2,292.3197,189.0,373.5
7871,2016-11-23 23:00:00,262.9,18.5,293.2808,183.5,350.5
7872,2016-11-24 00:00:00,259.5,18.9,291.8391,185.3,350.9
7873,2016-11-24 01:00:00,251.8,18.4,290.4002,185.8,351.1
7874,2016-11-24 02:00:00,251.7,15.8,291.3613,182.4,349.2
7875,2016-11-24 03:00:00,255.7,16.1,293.7613,179.6,343.9
7876,2016-11-24 04:00:00,255.2,16.3,288.4808,181.8,351.0
7877,2016-11-24 05:00:00,282.8,15.9,296.1613,189.2,358.7
7878,2016-11-24 06:00:00,326.8,27.2,323.0391,207.4,377.6
7879,2016-11-24 07:00:00,365.5,33.7,371.5197,218.5,401.1
7880,2016-11-24 08:00:00,430.9,41.9,391.2003,228.6,426.3
7881,2016-11-24 09:00:00,505.6,63.1,411.3614,254.4,467.4
7882,2016-11-24 10:00:00,565.0,71.3,412.8003,290.2,505.8
7883,2016-11-24 11:00:00,591.9,78.7,417.6003,295.0,515.5
7884,2016-11-24 12:00:00,579.2,76.5,418.5614,300.4,521.9
7885,2016-11-24 13:00:00,564.1,77.3,417.6003,286.7,536.5
7886,2016-11-24 14:00:00,547.6,79.2,425.2809,286.0,540.2
7887,2016-11-24 15:00:00,542.6,80.3,409.4392,280.4,527.1
7888,2016-11-24 16:00:00,534.4,78.4,388.3198,290.8,514.9
7889,2016-11-24 17:00:00,504.3,75.2,373.4392,276.8,488.6
7890,2016-11-24 18:00:00,443.8,57.6,340.3197,243.5,456.8
7891,2016-11-24 19:00:00,386.1,39.2,325.4391,226.4,439.7
7892,2016-11-24 20:00:00,322.9,27.2,319.2003,213.2,417.9
7893,2016-11-24 21:00:00,288.1,17.6,319.2003,209.0,403.9
7894,2016-11-24 22:00:00,270.4,18.2,314.8808,196.9,386.6
7895,2016-11-24 23:00:00,265.2,18.6,315.8391,194.1,363.8
7896,2016-11-25 00:00:00,273.6,18.6,312.4808,189.2,341.3
7897,2016-11-25 01:00:00,256.2,17.5,312.4808,194.4,355.9
7898,2016-11-25 02:00:00,253.0,15.8,312.0002,193.4,359.3
7899,2016-11-25 03:00:00,252.3,15.1,309.6002,190.8,352.3
7900,2016-11-25 04:00:00,253.3,15.1,313.4391,194.1,357.3
7901,2016-11-25 05:00:00,270.7,15.5,312.0002,200.2,366.7
7902,2016-11-25 06:00:00,318.1,25.3,347.0392,214.1,386.6
7903,2016-11-25 07:00:00,367.4,32.1,381.6003,226.3,418.7
7904,2016-11-25 08:00:00,429.1,38.7,400.3198,248.5,434.5
7905,2016-11-25 09:00:00,513.4,57.6,406.0809,261.6,471.2
7906,2016-11-25 10:00:00,566.7,65.5,409.4392,275.9,500.4
7907,2016-11-25 11:00:00,572.4,72.3,408.9614,297.6,521.0
7908,2016-11-25 12:00:00,588.2,75.0,405.6003,291.7,529.2
7909,2016-11-25 13:00:00,570.2,74.8,418.5614,294.1,535.5
7910,2016-11-25 14:00:00,561.4,74.5,402.7198,292.9,531.1
7911,2016-11-25 15:00:00,547.9,75.2,396.9614,289.0,544.0
7912,2016-11-25 16:00:00,529.5,71.2,381.6003,276.2,520.2
7913,2016-11-25 17:00:00,494.5,68.9,366.2392,250.3,487.3
7914,2016-11-25 18:00:00,425.7,53.4,326.4003,231.6,450.1
7915,2016-11-25 19:00:00,370.6,37.3,314.8808,212.6,423.7
7916,2016-11-25 20:00:00,319.0,28.7,306.2391,199.6,408.0
7917,2016-11-25 21:00:00,283.8,18.7,301.4391,195.0,384.2
7918,2016-11-25 22:00:00,269.5,17.5,300.9614,188.7,367.1
7919,2016-11-25 23:00:00,275.3,18.5,303.8391,190.5,354.3
7920,2016-11-26 00:00:00,276.6,18.6,303.3614,188.3,337.3
7921,2016-11-26 01:00:00,288.2,18.6,303.8391,180.2,340.4
7922,2016-11-26 02:00:00,284.0,16.3,304.3197,181.9,334.3
7923,2016-11-26 03:00:00,286.8,16.4,300.4808,186.7,339.1
7924,2016-11-26 04:00:00,286.6,16.6,300.9614,186.9,342.4
7925,2016-11-26 05:00:00,287.0,14.4,301.4391,187.9,336.0
7926,2016-11-26 06:00:00,297.6,14.3,305.7614,193.1,341.0
7927,2016-11-26 07:00:00,312.2,14.6,301.9197,193.7,351.7
7928,2016-11-26 08:00:00,327.6,22.1,302.8808,197.7,358.0
7929,2016-11-26 09:00:00,329.4,29.6,302.4002,208.0,370.9
7930,2016-11-26 10:00:00,326.4,29.9,302.4002,204.7,375.5
7931,2016-11-26 11:00:00,329.0,34.1,302.4002,208.2,380.8
7932,2016-11-26 12:00:00,317.2,38.6,301.9197,201.9,387.4
7933,2016-11-26 13:00:00,315.8,38.9,301.9197,200.6,402.9
7934,2016-11-26 14:00:00,311.2,39.3,302.4002,197.0,400.5
7935,2016-11-26 15:00:00,309.8,40.1,304.8002,202.6,397.8
7936,2016-11-26 16:00:00,310.0,41.8,301.9197,198.5,399.5
7937,2016-11-26 17:00:00,308.6,41.4,300.9614,191.6,396.4
7938,2016-11-26 18:00:00,303.2,32.4,302.4002,183.5,396.0
7939,2016-11-26 19:00:00,296.4,15.8,301.4391,187.2,383.7
7940,2016-11-26 20:00:00,280.6,15.2,299.0391,186.0,368.1
7941,2016-11-26 21:00:00,270.8,14.2,301.4391,186.2,357.3
7942,2016-11-26 22:00:00,266.2,12.7,304.3197,186.9,346.6
7943,2016-11-26 23:00:00,266.0,13.6,299.5197,183.6,348.8
7944,2016-11-27 00:00:00,4.898,15.7,288.0002,191.4,347.8
7945,2016-11-27 01:00:00,4.898,13.5,289.9197,187.5,338.7
7946,2016-11-27 02:00:00,4.898,12.9,287.0391,181.8,338.6
7947,2016-11-27 03:00:00,4.898,13.2,287.0391,183.4,342.3
7948,2016-11-27 04:00:00,4.898,13.4,287.0391,185.9,338.2
7949,2016-11-27 05:00:00,4.898,12.8,287.5197,180.2,341.6
7950,2016-11-27 06:00:00,4.898,12.2,291.8391,185.6,344.8
7951,2016-11-27 07:00:00,4.898,13.3,290.4002,178.8,355.8
7952,2016-11-27 08:00:00,4.898,13.3,290.8808,181.9,359.8
7953,2016-11-27 09:00:00,4.898,13.7,292.3197,184.1,362.1
7954,2016-11-27 10:00:00,4.898,15.5,296.1613,184.2,366.0
